customer_id,customer_segment,revenue,orders,quantity,last_purchase
13918.0,Potential Loyalists,1212.8400000000001,2,1140,2011-10-21 12:25:00
13919.0,Loyal Customers,1360.68,4,1133,2011-10-11 14:24:00
13920.0,Potential Loyalists,1774.68,4,1772,2010-10-04 12:37:00
13921.0,Potential Loyalists,730.7,4,210,2010-11-02 16:32:00
13922.0,Potential Loyalists,865.2,3,467,2010-12-23 10:38:00
13923.0,Potential Loyalists,351.13,1,185,2011-10-17 12:33:00
13924.0,Champions,1838.8500000000001,6,1575,2011-12-08 09:39:00
13925.0,Potential Loyalists,678.25,4,331,2011-09-08 12:47:00
13926.0,At Risk,223.85000000000002,1,104,2011-11-16 13:16:00
13927.0,Potential Loyalists,708.26,2,463,2011-09-26 12:00:00
13928.0,Loyal Customers,464.57,4,129,2011-11-29 10:33:00
13929.0,Champions,3494.1,11,1566,2011-06-23 15:26:00
13930.0,Potential Loyalists,337.34,2,274,2011-10-13 09:45:00
13931.0,Champions,5257.38,11,3488,2011-09-05 10:12:00
13932.0,At Risk,307.4,1,72,2011-02-18 12:02:00
13933.0,Potential Loyalists,608.79,2,205,2011-08-22 14:03:00
13934.0,At Risk,922.1,1,390,2011-03-21 08:39:00
13935.0,Potential Loyalists,6116.92,3,2252,2010-04-22 11:21:00
13936.0,Potential Loyalists,939.6600000000001,3,661,2011-06-13 08:47:00
13937.0,Potential Loyalists,880.13,2,587,2011-06-23 16:35:00
13938.0,At Risk,71.66,1,70,2011-11-04 14:37:00
13939.0,Loyal Customers,1560.96,7,1608,2011-11-16 13:33:00
13940.0,Loyal Customers,839.14,4,516,2011-11-22 15:15:00
13941.0,Champions,10027.18,15,4782,2011-11-18 09:43:00
13942.0,Lost,320.0,1,1000,2010-06-23 12:35:00
13943.0,Lost,246.54000000000002,1,94,2010-05-11 11:30:00
13944.0,Lost,200.43,1,153,2010-02-24 15:02:00
13945.0,Potential Loyalists,854.1500000000001,2,413,2010-11-10 10:00:00
13946.0,Loyal Customers,1876.23,6,2847,2011-09-21 13:33:00
13947.0,At Risk,90.60000000000001,1,44,2011-10-05 14:42:00
13948.0,Potential Loyalists,548.76,4,248,2010-12-14 10:18:00
13949.0,Champions,2427.32,6,2474,2011-12-07 09:35:00
13950.0,Loyal Customers,745.0600000000001,4,323,2011-11-28 14:44:00
13951.0,Potential Loyalists,674.45,3,459,2011-06-16 16:43:00
13952.0,Loyal Customers,12823.521,14,5947,2011-05-06 09:00:00
13953.0,Champions,6640.68,12,5224,2011-12-02 16:04:00
13954.0,Potential Loyalists,439.92,2,150,2011-12-08 12:50:00
13955.0,Potential Loyalists,544.0699999999999,3,272,2011-07-08 17:19:00
13956.0,Loyal Customers,1019.27,5,486,2011-12-04 13:20:00
13957.0,At Risk,458.25,3,157,2010-10-18 10:02:00
13958.0,Loyal Customers,4709.2300000000005,8,2264,2010-11-25 10:11:00
13959.0,Loyal Customers,1064.77,6,694,2011-09-21 15:06:00
13960.0,Potential Loyalists,230.22,2,142,2011-11-18 15:27:00
13961.0,At Risk,538.4,1,226,2010-11-12 14:40:00
13962.0,Potential Loyalists,362.8,3,160,2011-11-18 08:47:00
13963.0,Loyal Customers,2860.57,17,2007,2011-02-04 14:43:00
13964.0,At Risk,438.9,2,228,2010-11-17 13:53:00
13965.0,Potential Loyalists,996.61,3,425,2010-08-20 10:40:00
13966.0,Lost,384.26,1,760,2010-09-30 13:08:00
13967.0,At Risk,166.3,2,66,2011-07-17 12:02:00
13968.0,Lost,123.66,1,174,2010-10-12 13:22:00
13969.0,Champions,12973.460000000001,35,6640,2011-12-02 15:11:00
13970.0,Potential Loyalists,846.55,2,469,2010-11-18 13:21:00
13971.0,Champions,4667.57,14,3084,2011-11-21 12:06:00
13972.0,At Risk,190.25,2,187,2011-09-30 11:54:00
13973.0,Lost,264.7,1,109,2011-02-25 15:21:00
13974.0,Potential Loyalists,677.72,2,356,2011-10-21 14:41:00
13975.0,Champions,5256.4,12,3884,2011-11-08 13:19:00
13976.0,Potential Loyalists,1192.3600000000001,4,452,2011-05-17 09:13:00
13977.0,Lost,519.8100000000001,1,303,2010-10-24 14:08:00
13978.0,Potential Loyalists,196.79,2,315,2011-11-25 11:36:00
13979.0,Loyal Customers,3379.93,7,2270,2011-09-27 13:32:00
13980.0,Loyal Customers,768.8199999999999,5,463,2011-10-10 13:34:00
13981.0,Lost,331.14,1,234,2010-10-20 10:03:00
13982.0,Champions,3954.29,9,2478,2011-10-31 16:24:00
13983.0,Champions,6753.89,21,3925,2011-11-10 11:06:00
13984.0,Champions,1893.8,12,1301,2011-11-13 12:38:00
13985.0,Champions,10020.86,22,4936,2011-12-05 17:06:00
13986.0,Potential Loyalists,320.46,1,430,2011-11-22 15:00:00
13987.0,Potential Loyalists,682.54,2,492,2010-11-25 10:20:00
13988.0,Champions,4757.8,8,3385,2011-11-20 10:15:00
13989.0,Loyal Customers,2026.06,5,2207,2011-10-05 09:47:00
13990.0,At Risk,311.3,1,190,2011-05-10 15:19:00
13991.0,Loyal Customers,852.88,6,995,2011-11-27 16:18:00
13992.0,Potential Loyalists,219.5,3,154,2011-11-09 15:23:00
13993.0,Champions,6775.71,19,2135,2011-10-28 09:06:00
13994.0,Champions,2274.14,6,932,2011-12-06 11:05:00
13995.0,Champions,3902.01,14,2359,2011-11-24 14:22:00
13996.0,Potential Loyalists,895.76,2,613,2010-11-18 16:27:00
13997.0,At Risk,376.46,3,143,2010-07-08 18:06:00
13998.0,At Risk,566.7,3,204,2010-09-19 10:20:00
13999.0,Champions,9502.26,29,5043,2011-11-29 13:40:00
14000.0,Loyal Customers,2046.34,5,1838,2011-05-12 16:50:00
14001.0,Champions,4228.85,9,1779,2011-10-25 10:31:00
14002.0,Potential Loyalists,529.73,2,877,2011-07-28 15:55:00
14003.0,Lost,209.41,1,149,2009-12-07 08:53:00
14004.0,Champions,6258.45,11,3425,2011-10-27 14:40:00
14005.0,Champions,2874.72,5,2478,2011-11-30 12:41:00
14006.0,Loyal Customers,2196.67,7,2181,2011-08-16 09:39:00
14007.0,Lost,79.48,1,16,2010-07-15 09:06:00
14008.0,Lost,509.04,1,326,2010-10-03 13:09:00
14009.0,Potential Loyalists,1099.91,3,951,2011-05-25 15:47:00
14010.0,At Risk,445.15,2,177,2010-05-23 13:00:00
14011.0,At Risk,457.82,2,644,2010-08-16 15:31:00
14012.0,At Risk,328.8,1,160,2011-03-07 12:26:00
14013.0,Loyal Customers,1084.57,5,775,2011-08-21 15:01:00
14014.0,Loyal Customers,1948.21,3,2004,2011-09-23 13:18:00
14015.0,Potential Loyalists,917.34,1,378,2011-10-18 10:02:00
14016.0,Champions,11403.41,11,5722,2011-07-01 11:29:00
14017.0,Lost,229.75,1,73,2010-05-17 14:52:00
14018.0,Lost,367.15,1,224,2010-03-04 14:23:00
14019.0,Loyal Customers,1421.6100000000001,3,1037,2011-10-24 10:13:00
14020.0,Loyal Customers,1249.01,4,648,2011-11-23 09:22:00
14021.0,Loyal Customers,1716.58,7,878,2011-07-07 15:46:00
14022.0,Potential Loyalists,792.15,2,681,2011-04-28 14:39:00
14023.0,Potential Loyalists,584.07,2,345,2011-12-02 13:58:00
14024.0,Potential Loyalists,645.74,3,238,2011-08-10 11:30:00
14025.0,Loyal Customers,4057.9,8,1914,2010-09-01 10:11:00
14026.0,At Risk,713.11,2,427,2010-08-26 10:31:00
14027.0,At Risk,104.82,1,62,2011-10-10 09:01:00
14028.0,Potential Loyalists,10396.5,3,7170,2010-06-07 13:33:00
14029.0,Potential Loyalists,467.66,2,198,2011-10-07 14:46:00
14030.0,Champions,7521.8,20,4215,2011-11-21 16:48:00
14031.0,Champions,39019.51,44,13783,2011-12-02 17:13:00
14032.0,Champions,4546.41,16,3740,2011-12-07 15:23:00
14033.0,Lost,109.44,1,576,2010-06-02 15:10:00
14034.0,Loyal Customers,648.89,3,420,2011-11-17 14:02:00
14035.0,Champions,2794.75,9,1405,2011-11-11 10:03:00
14036.0,At Risk,626.65,1,268,2011-02-28 09:26:00
14037.0,Loyal Customers,836.95,6,590,2011-06-16 13:57:00
14038.0,Loyal Customers,3069.88,5,1708,2011-09-22 13:37:00
14039.0,Potential Loyalists,267.28000000000003,2,192,2011-11-06 13:48:00
14040.0,Champions,12523.81,35,4972,2011-10-30 12:42:00
14041.0,Lost,141.41,1,94,2011-03-18 13:25:00
14042.0,Lost,431.98,1,180,2009-12-14 15:07:00
14043.0,At Risk,302.59999999999997,2,152,2010-08-05 18:18:00
14044.0,Champions,3077.7,10,2100,2011-11-13 12:05:00
14045.0,Champions,10986.63,16,4459,2011-08-22 15:27:00
14046.0,Lost,154.99,1,460,2011-02-28 14:48:00
14047.0,Champions,3968.11,14,1541,2011-12-01 11:43:00
14048.0,Potential Loyalists,748.69,3,467,2011-02-07 14:53:00
14049.0,Champions,13023.4,13,8480,2011-11-23 12:20:00
14050.0,Potential Loyalists,746.36,2,689,2011-11-08 10:00:00
14051.0,Champions,21770.98,37,5709,2011-12-09 10:20:00
14052.0,Potential Loyalists,466.66,2,174,2011-11-20 12:30:00
14053.0,Potential Loyalists,572.3,4,490,2011-08-07 14:27:00
14054.0,At Risk,92.46000000000001,1,62,2011-10-05 15:49:00
14055.0,Loyal Customers,1520.96,3,720,2011-08-25 15:04:00
14056.0,Champions,8152.71,23,4252,2011-12-08 13:36:00
14057.0,Champions,8346.66,22,6438,2011-11-16 10:32:00
14058.0,At Risk,469.19,2,211,2010-09-03 09:31:00
14059.0,Lost,183.6,1,128,2011-03-18 10:06:00
14060.0,Champions,8898.24,30,7419,2011-12-05 12:29:00
14061.0,Potential Loyalists,917.4300000000001,3,133,2010-07-20 17:22:00
14062.0,Champions,25585.65,24,12794,2011-11-30 10:04:00
14063.0,Loyal Customers,22710.2,9,3850,2010-09-27 16:18:00
14064.0,Champions,3260.2400000000002,15,3911,2011-11-10 13:14:00
14065.0,Potential Loyalists,891.02,3,582,2010-11-15 16:13:00
14066.0,Lost,152.55,1,45,2011-03-18 12:21:00
14067.0,Potential Loyalists,374.7,2,361,2011-10-07 10:21:00
14068.0,Potential Loyalists,1516.72,4,510,2011-01-23 16:02:00
14069.0,Lost,225.81,2,58,2010-07-13 12:12:00
14070.0,Lost,321.6,1,85,2010-01-24 12:27:00
14071.0,Champions,1437.57,8,994,2011-12-06 12:27:00
14072.0,Lost,390.85,1,65,2010-02-11 12:31:00
14073.0,At Risk,151.04,1,130,2011-11-07 15:49:00
14074.0,Lost,219.4,1,228,2010-03-26 13:55:00
14075.0,Champions,1734.87,6,1494,2011-12-05 08:38:00
14076.0,At Risk,118.67,1,79,2011-08-02 15:19:00
14077.0,Loyal Customers,615.08,6,376,2011-10-30 12:35:00
14078.0,Loyal Customers,1553.47,9,586,2011-08-30 12:16:00
14079.0,Potential Loyalists,618.73,2,302,2011-08-07 12:10:00
14080.0,Loyal Customers,1115.68,5,268,2011-11-07 11:09:00
14081.0,Loyal Customers,4867.57,10,3381,2011-02-10 16:17:00
14082.0,At Risk,413.36,2,246,2010-12-10 11:02:00
14083.0,Champions,1082.19,11,760,2011-12-05 13:14:00
14084.0,Lost,150.5,1,306,2010-07-15 14:36:00
14085.0,Champions,9720.67,33,6434,2011-12-07 13:46:00
14086.0,Lost,39.95,1,1,2010-09-03 10:52:00
14087.0,Loyal Customers,829.47,3,718,2011-12-07 12:41:00
14088.0,Champions,64036.8,16,15276,2011-11-29 16:16:00
14089.0,At Risk,158.75,1,133,2011-10-14 10:38:00
14090.0,Lost,76.32000000000001,1,72,2011-01-19 10:51:00
14091.0,Potential Loyalists,9530.08,2,3316,2010-02-23 15:17:00
14092.0,Champions,7229.45,24,3606,2011-12-02 12:13:00
14093.0,Potential Loyalists,433.86,1,391,2011-11-27 16:27:00
14094.0,Lost,311.77,1,158,2010-09-26 11:58:00
14095.0,Lost,2.95,1,1,2009-12-17 12:49:00
14096.0,Champions,65164.79,17,16352,2011-12-05 17:17:00
14097.0,At Risk,422.86,2,352,2010-08-15 14:20:00
14098.0,At Risk,147.35,1,104,2011-11-03 10:13:00
14099.0,Champions,5750.91,20,3666,2011-11-23 13:53:00
14100.0,At Risk,191.95,1,63,2011-07-25 11:01:00
14101.0,Champions,9961.93,13,10542,2011-09-27 12:28:00
14102.0,Loyal Customers,1105.8799999999999,5,769,2011-12-04 15:38:00
14104.0,Loyal Customers,743.53,5,496,2011-07-08 12:50:00
14105.0,Loyal Customers,5988.83,5,3534,2011-04-14 17:58:00
14106.0,Lost,214.8,1,24,2009-12-02 14:09:00
14107.0,Champions,4877.3,11,3489,2011-10-19 12:12:00
14108.0,Loyal Customers,1044.96,4,660,2011-11-09 10:41:00
14109.0,At Risk,144.2,1,88,2011-09-28 10:18:00
14110.0,Champions,12987.95,33,5825,2011-12-06 12:26:00
14111.0,Loyal Customers,692.85,4,458,2011-11-25 13:44:00
14112.0,Champions,5834.59,13,3539,2011-11-17 12:30:00
14113.0,Champions,7092.610000000001,16,3439,2011-12-06 12:18:00
14114.0,Loyal Customers,1364.09,7,650,2011-03-11 09:42:00
14115.0,At Risk,622.67,2,509,2010-07-26 12:36:00
14116.0,Loyal Customers,1382.74,5,707,2011-11-20 10:29:00
14117.0,At Risk,90.0,1,72,2011-07-19 09:49:00
14118.0,Lost,458.45,1,97,2010-10-07 11:59:00
14119.0,At Risk,183.37,2,177,2010-11-29 10:33:00
14121.0,Loyal Customers,2780.15,4,2082,2011-12-06 12:19:00
14122.0,Potential Loyalists,362.42,3,114,2010-10-29 15:11:00
14123.0,Lost,436.18,1,234,2009-12-06 15:35:00
14124.0,At Risk,419.58,1,1618,2011-09-16 13:32:00
14125.0,Loyal Customers,2720.63,3,1628,2011-11-29 12:47:00
14126.0,Loyal Customers,1172.46,4,887,2011-12-02 11:45:00
14127.0,Loyal Customers,1900.0800000000002,6,828,2011-08-09 10:49:00
14128.0,Potential Loyalists,924.21,3,814,2011-10-10 12:00:00
14129.0,Champions,2591.34,9,1414,2011-12-08 11:02:00
14130.0,Potential Loyalists,1858.77,4,1215,2011-01-24 16:05:00
14131.0,Lost,168.22,1,105,2010-03-01 11:59:00
14132.0,Champions,3586.03,11,3368,2011-12-07 13:35:00
14133.0,Potential Loyalists,911.14,4,398,2011-08-02 11:34:00
14134.0,Loyal Customers,11123.35,15,5814,2010-11-22 12:26:00
14135.0,Champions,8839.67,24,8534,2011-12-08 11:38:00
14136.0,Loyal Customers,1570.81,5,1148,2010-11-04 11:53:00
14137.0,Lost,332.7,1,462,2010-01-13 12:30:00
14138.0,Loyal Customers,965.88,2,600,2011-12-08 12:44:00
14139.0,Loyal Customers,1086.8,4,1049,2011-10-24 13:34:00
14140.0,Loyal Customers,935.05,2,811,2011-12-06 09:05:00
14141.0,Loyal Customers,915.13,4,355,2011-12-07 09:53:00
14142.0,Potential Loyalists,671.34,2,518,2010-12-01 16:33:00
14143.0,At Risk,115.8,1,30,2011-07-29 09:48:00
14144.0,Lost,30.6,1,12,2010-08-10 15:17:00
14145.0,Champions,7600.05,7,1655,2011-10-24 12:10:00
14146.0,Champions,9450.3,12,5780,2011-12-01 10:18:00
14147.0,Loyal Customers,2590.2,9,995,2011-09-22 18:10:00
14148.0,At Risk,466.29,2,223,2011-04-20 12:02:00
14149.0,At Risk,446.62,1,218,2011-05-03 09:44:00
14150.0,Potential Loyalists,658.64,2,496,2011-11-04 10:05:00
14151.0,At Risk,679.45,2,405,2010-02-04 15:35:00
14152.0,Loyal Customers,1997.3400000000001,7,1844,2011-09-25 12:54:00
14153.0,Lost,233.39999999999998,1,312,2010-08-13 14:35:00
14154.0,Loyal Customers,6460.7,8,3222,2011-04-14 16:26:00
14155.0,Lost,118.75,1,25,2011-03-18 14:13:00
14156.0,Champions,313437.62,156,164325,2011-11-30 10:54:00
14157.0,Loyal Customers,978.69,5,521,2011-11-20 11:32:00
14158.0,Potential Loyalists,507.65999999999997,1,781,2011-10-30 15:08:00
14159.0,Champions,7860.8,20,6520,2011-11-20 12:36:00
14160.0,Loyal Customers,8421.47,7,4661,2010-04-08 14:30:00
14161.0,Loyal Customers,2996.93,7,1480,2011-05-08 11:41:00
14162.0,Potential Loyalists,289.36,2,142,2011-06-19 11:36:00
14163.0,Loyal Customers,2594.62,5,950,2011-09-13 15:18:00
14164.0,Potential Loyalists,1631.77,2,1033,2011-09-30 12:24:00
14165.0,Lost,120.44,1,53,2011-03-09 12:39:00
14166.0,Lost,251.15,2,82,2010-07-22 19:42:00
14167.0,Loyal Customers,1274.29,8,340,2011-10-31 14:29:00
14168.0,At Risk,370.45,2,147,2010-10-15 10:49:00
14169.0,At Risk,621.51,2,205,2010-10-05 08:45:00
14170.0,Potential Loyalists,570.18,3,270,2010-11-29 13:10:00
14171.0,Potential Loyalists,498.79,2,211,2011-09-02 16:43:00
14172.0,At Risk,369.02,3,78,2010-04-13 13:26:00
14173.0,Loyal Customers,586.0,6,194,2011-11-29 11:54:00
14174.0,At Risk,134.46,1,94,2011-11-06 13:17:00
14175.0,Loyal Customers,7678.88,8,3009,2011-10-11 11:55:00
14176.0,Potential Loyalists,756.46,5,265,2011-02-15 13:12:00
14177.0,Loyal Customers,2209.69,13,1043,2011-09-14 15:11:00
14178.0,Champions,1600.26,7,1494,2011-12-01 12:01:00
14179.0,Potential Loyalists,701.57,2,319,2011-10-30 12:07:00
14180.0,Champions,6117.5,33,847,2011-11-29 10:56:00
14181.0,At Risk,308.35,2,120,2010-10-25 08:27:00
14182.0,Potential Loyalists,678.77,4,174,2010-09-22 11:45:00
14183.0,Lost,278.34000000000003,2,60,2010-10-24 14:45:00
14184.0,At Risk,452.89,1,127,2011-10-04 12:43:00
14185.0,Lost,197.65,1,6,2011-01-12 13:52:00
14186.0,Potential Loyalists,1550.63,5,1550,2010-10-08 13:30:00
14187.0,Lost,123.5,1,50,2010-08-23 12:06:00
14188.0,Loyal Customers,2054.36,6,1162,2011-11-09 12:45:00
14189.0,Champions,5503.150000000001,16,4392,2011-12-07 15:55:00
14190.0,Lost,79.9,1,2,2010-02-11 14:27:00
14191.0,Champions,4817.66,15,3724,2011-12-08 09:23:00
14192.0,At Risk,293.74,1,218,2010-11-16 17:44:00
14193.0,Potential Loyalists,1210.19,3,653,2011-10-03 09:34:00
14194.0,Champions,18670.59,36,10037,2011-12-05 10:38:00
14195.0,Loyal Customers,2615.6,6,2144,2011-05-22 10:29:00
14196.0,At Risk,335.52,1,142,2011-08-25 10:25:00
14197.0,Lost,390.05,1,143,2010-10-25 10:01:00
14198.0,Champions,1569.73,9,623,2011-11-21 16:35:00
14199.0,Potential Loyalists,1091.7,4,254,2011-05-05 13:44:00
14200.0,Lost,379.2,1,140,2010-04-01 13:01:00
14201.0,Loyal Customers,1193.54,10,806,2011-10-10 13:27:00
14202.0,Potential Loyalists,847.76,3,166,2010-11-23 17:13:00
14203.0,At Risk,339.34,1,80,2010-11-07 13:35:00
14204.0,Loyal Customers,1024.83,4,469,2011-12-07 13:38:00
14205.0,Champions,2414.2,9,1342,2011-11-23 10:55:00
14206.0,Potential Loyalists,1185.01,3,930,2011-04-14 16:38:00
14207.0,Lost,157.8,1,36,2010-01-21 09:33:00
14208.0,Potential Loyalists,567.05,2,529,2011-09-06 12:48:00
14209.0,Champions,4993.27,15,1739,2011-11-29 10:18:00
14210.0,Champions,5556.570000000001,16,2511,2011-08-26 12:36:00
14211.0,Champions,4402.29,18,2575,2011-10-17 13:23:00
14212.0,Potential Loyalists,2190.14,2,2046,2011-09-11 12:45:00
14213.0,At Risk,1192.2,1,244,2010-10-31 10:37:00
14214.0,Loyal Customers,1004.38,5,751,2011-11-09 10:31:00
14215.0,Champions,3250.33,9,2181,2011-11-28 12:19:00
14216.0,Champions,2150.04,5,712,2011-12-06 14:56:00
14217.0,Champions,3298.59,23,1230,2011-12-08 11:53:00
14218.0,At Risk,169.48000000000002,1,160,2011-10-28 10:00:00
14219.0,Loyal Customers,633.83,3,363,2011-12-05 16:23:00
14220.0,Potential Loyalists,1515.0,4,468,2011-04-06 13:23:00
14221.0,Champions,6517.49,17,3808,2011-10-28 13:42:00
14222.0,Potential Loyalists,683.17,1,607,2011-06-15 16:42:00
14223.0,Potential Loyalists,991.13,3,585,2011-09-08 13:38:00
14224.0,Loyal Customers,1841.71,9,826,2011-08-21 13:24:00
14225.0,Potential Loyalists,2031.07,4,1167,2010-10-01 10:32:00
14226.0,Champions,2985.13,6,1714,2011-11-11 11:34:00
14227.0,Champions,6368.71,15,4048,2011-11-13 15:48:00
14228.0,Potential Loyalists,745.5,3,260,2010-09-28 09:45:00
14229.0,Loyal Customers,2594.04,7,934,2011-10-19 10:04:00
14230.0,Potential Loyalists,979.8000000000001,3,246,2010-09-30 09:07:00
14231.0,Loyal Customers,1235.6200000000001,4,610,2011-06-09 11:05:00
14232.0,Loyal Customers,2048.07,5,1941,2011-10-28 11:09:00
14233.0,Loyal Customers,2904.27,7,1261,2011-10-21 15:54:00
14234.0,Loyal Customers,754.12,4,951,2011-11-17 17:53:00
14235.0,Champions,4717.99,9,3014,2011-09-25 14:37:00
14236.0,Loyal Customers,1555.34,5,774,2011-09-20 09:13:00
14237.0,At Risk,471.14,2,238,2010-12-01 13:20:00
14238.0,Potential Loyalists,434.23,3,189,2011-01-17 14:40:00
14239.0,Champions,4263.17,21,1729,2011-10-27 14:40:00
14240.0,Loyal Customers,1247.49,3,655,2011-11-09 13:45:00
14241.0,Potential Loyalists,333.7,2,242,2011-06-09 11:46:00
14242.0,At Risk,280.55,2,123,2011-04-19 11:46:00
14243.0,Champions,7217.75,17,3631,2011-12-01 11:12:00
14244.0,Lost,366.41999999999996,1,814,2010-02-17 11:40:00
14245.0,Potential Loyalists,1693.45,2,976,2011-05-04 08:40:00
14246.0,Loyal Customers,1474.06,3,804,2011-08-21 11:50:00
14247.0,Potential Loyalists,753.56,5,378,2011-03-06 15:21:00
14248.0,Potential Loyalists,1032.95,3,692,2011-01-25 14:45:00
14249.0,Loyal Customers,5400.461,12,2383,2010-10-25 12:34:00
14250.0,Loyal Customers,1904.05,3,1200,2011-12-02 14:30:00
14251.0,Champions,2879.7000000000003,5,1674,2011-12-08 08:32:00
14252.0,At Risk,350.99,1,111,2010-11-23 13:36:00
14253.0,At Risk,363.40000000000003,2,88,2010-08-03 14:55:00
14254.0,Lost,601.03,1,263,2010-10-03 11:52:00
14255.0,At Risk,1000.63,1,1,2010-06-11 15:54:00
14256.0,Loyal Customers,2460.79,5,1147,2011-03-24 13:17:00
14257.0,Champions,5954.45,9,3332,2011-10-06 16:54:00
14258.0,Champions,32051.34,25,17488,2011-11-30 15:27:00
14259.0,At Risk,120.0,1,68,2011-07-21 10:44:00
14260.0,Potential Loyalists,824.28,3,544,2010-08-25 14:55:00
14261.0,Potential Loyalists,1163.45,2,406,2011-10-20 10:04:00
14262.0,Champions,2618.23,8,1645,2011-12-01 14:17:00
14263.0,Lost,322.93,1,171,2010-10-12 14:09:00
14264.0,Loyal Customers,1517.3600000000001,6,553,2011-07-08 10:20:00
14265.0,Loyal Customers,1373.35,4,715,2011-08-22 13:32:00
14266.0,Lost,40.56,1,24,2010-10-07 13:32:00
14267.0,Loyal Customers,1516.24,3,530,2011-06-30 10:09:00
14268.0,Lost,354.85,1,147,2010-08-26 10:45:00
14269.0,Lost,295.73,1,123,2010-09-26 12:53:00
14270.0,At Risk,492.65000000000003,1,197,2011-01-12 09:33:00
14271.0,At Risk,214.18,2,148,2011-04-28 12:47:00
14272.0,Potential Loyalists,920.81,4,1097,2011-09-27 10:08:00
14273.0,Potential Loyalists,559.97,4,264,2011-10-19 13:20:00
14274.0,Lost,256.6,1,178,2010-01-22 12:51:00
14275.0,Potential Loyalists,1189.3799999999999,6,538,2010-11-09 09:06:00
14276.0,Loyal Customers,2102.68,7,1406,2011-09-02 09:45:00
14277.0,Champions,17197.61,9,89806,2011-11-24 15:01:00
14278.0,Lost,205.83,1,131,2010-10-26 12:07:00
14279.0,Lost,191.86,2,46,2010-07-07 08:42:00
14280.0,Lost,134.04,1,52,2011-05-27 10:37:00
14281.0,Lost,245.15,1,45,2010-10-27 14:45:00
14282.0,Champions,7250.76,25,5166,2011-12-06 17:04:00
14283.0,Potential Loyalists,628.44,4,550,2010-09-02 14:46:00
14284.0,Loyal Customers,1299.65,3,510,2011-11-09 08:11:00
14285.0,Champions,3284.42,8,954,2011-11-18 14:50:00
14286.0,Champions,8479.76,7,8795,2011-11-16 10:34:00
14287.0,Potential Loyalists,176.63,3,261,2011-12-01 13:25:00
14288.0,At Risk,426.6,1,188,2011-05-10 13:22:00
14289.0,Loyal Customers,911.26,6,292,2011-12-01 11:44:00
14290.0,Champions,4516.56,8,1600,2011-11-28 14:02:00
14291.0,Champions,7904.1,23,6146,2011-12-08 10:26:00
14292.0,Champions,9226.25,16,3429,2011-12-02 11:50:00
14293.0,Champions,2903.01,9,1558,2011-12-06 15:17:00
14294.0,At Risk,375.34000000000003,1,190,2010-10-28 16:25:00
14295.0,Loyal Customers,2362.91,5,1029,2011-10-30 15:50:00
14296.0,At Risk,456.4,2,314,2010-10-14 14:14:00
14297.0,Loyal Customers,1305.33,4,865,2011-11-22 09:06:00
14298.0,Champions,91194.49,82,100272,2011-12-01 13:12:00
14299.0,Champions,14070.25,27,8136,2011-12-01 16:05:00
14300.0,Potential Loyalists,43.2,1,32,2011-11-21 08:57:00
14301.0,Loyal Customers,1992.18,4,1686,2011-08-14 15:33:00
14302.0,Potential Loyalists,742.9000000000001,3,298,2010-10-05 08:10:00
14303.0,At Risk,277.94,2,218,2010-10-28 15:37:00
14304.0,Potential Loyalists,1725.01,3,775,2011-05-01 11:50:00
14305.0,Loyal Customers,1858.96,3,1089,2011-09-29 15:29:00
14306.0,Champions,3151.4,6,2065,2011-10-19 13:23:00
14307.0,Champions,4287.92,10,2816,2011-09-12 09:38:00
14308.0,At Risk,1147.02,2,2,2010-06-08 16:48:00
14309.0,Champions,3780.81,11,2583,2011-12-01 13:33:00
14310.0,Lost,492.1,1,230,2010-10-03 12:34:00
14311.0,At Risk,516.45,2,235,2011-04-11 10:14:00
14312.0,Champions,3090.29,11,1904,2011-10-24 09:46:00
14314.0,At Risk,229.79999999999998,2,332,2011-08-25 10:39:00
14315.0,Champions,3197.82,8,1344,2011-10-26 12:06:00
14316.0,Potential Loyalists,1370.34,5,4494,2010-10-13 16:31:00
14317.0,At Risk,508.58,1,255,2011-10-06 10:44:00
14318.0,Lost,158.02,1,152,2010-09-05 15:32:00
14319.0,Lost,494.85,1,329,2010-10-11 13:38:00
14320.0,Loyal Customers,1346.75,5,713,2011-05-17 09:24:00
14321.0,Champions,2218.06,7,3275,2011-11-29 09:47:00
14322.0,At Risk,474.1,4,158,2010-10-06 15:17:00
14323.0,Potential Loyalists,605.0600000000001,2,350,2011-08-17 11:37:00
14324.0,Potential Loyalists,701.61,2,402,2010-10-26 11:44:00
14325.0,Lost,245.48000000000002,1,320,2010-05-19 09:20:00
14326.0,Potential Loyalists,940.98,3,572,2011-04-11 15:04:00
14327.0,Loyal Customers,1894.93,6,1296,2011-06-29 13:58:00
14328.0,Lost,445.05,1,1,2010-09-27 16:01:00
14329.0,Champions,9887.62,15,5913,2011-11-22 15:50:00
14330.0,Lost,200.63,1,103,2010-03-26 09:10:00
14331.0,Potential Loyalists,462.66,2,252,2011-08-07 13:17:00
14332.0,Loyal Customers,1917.41,5,875,2011-11-17 11:54:00
14333.0,At Risk,415.2,1,58,2011-10-03 10:38:00
14334.0,Champions,4318.4800000000005,12,2986,2011-11-23 10:01:00
14335.0,Potential Loyalists,454.86,2,375,2011-11-23 13:41:00
14336.0,Loyal Customers,1614.91,4,1759,2011-11-23 11:40:00
14338.0,Potential Loyalists,928.1,3,622,2011-07-01 14:08:00
